DateTime,Text,Language,Hashtags,ReplyCount,RetweetCount,LikeCount,QuoteCount
2022-05-24 13:20:34+00:00,"partial and offici talli for 2022 presidenti and vice presidenti elections, as of 9:20pm, 85 out of 173 coc canvass #halalan2022 https://t.co/schafnhegq",en,['Halalan2022'],0,3,7,0
2022-05-24 13:17:11+00:00,"also, we do not spread fals news and we onli gener report with factual inform as basi of the claim from the data that we are saying. congrat satin @votereportph and maram salamat @mitzijonel and @aghamnasyunal. see you soon! 🥰✌️❤️ #kontradaya #halalan2022 https://t.co/zftnidd0l7",en,"['KontraDaya', 'Halalan2022']",0,0,4,0
2022-05-24 13:16:42+00:00,damn thi sound aw familiar #halalan2022 https://t.co/edbdtacakb,en,['HALALAN2022'],0,2,5,0
2022-05-24 13:00:59+00:00,"partial and offici talli for 2022 presidenti and vice presidenti elections, as of 9:00pm, 80 out of 173 coc canvass #halalan2022 https://t.co/ucnwr7aahx",en,['Halalan2022'],2,21,59,4
2022-05-24 12:45:47+00:00,"i'll be live with thi heartbreak and shame (god, so much shame) for a long time. it will alway feel like a betray of my countri and my own principles. and i'll alway rememb that thi is what #halalan2022 did to me.",en,['Halalan2022'],1,0,4,1
2022-05-24 12:32:56+00:00,"partial and offici talli for 2022 presidenti and vice presidenti elections, as of 8;30pm, 6 75 out of 173 coc canvass #halalan2022 https://t.co/nxzjncmsca",en,['Halalan2022'],0,0,0,0
2022-05-24 12:10:04+00:00,partial canvass result marcos' lead further expand to 6.4 million 72/173 canvass coc (41.62%) #halalan2022 https://t.co/dhzhewvqni,en,['Halalan2022'],0,0,1,0
2022-05-24 11:48:49+00:00,"partial and offici talli for 2022 presidenti and vice presidenti elections, as of 7:46pm, 68 out of 173 coc canvass #halalan2022 https://t.co/v5s265vqdo",en,['Halalan2022'],0,0,0,0
2022-05-24 11:43:47+00:00,natsit: the canvass of vote for surigao del sur ha been defer due to miss certif of canvass. senat major leader migz zubiri ha sought for an explan from comelec. #halalan2022 | via @inquirerdotnet https://t.co/ei90itxdig,en,['Halalan2022'],0,5,9,0
2022-05-24 11:43:07+00:00,"(2/2) in brgy. maharlika village, which ha a larg muslim community, faisal mangondato got third place and receiv ~16.88% of the vote here to leni’ 21.32%. interestingly, there' a mangondato street in the brgi 🤔 #halalan2022 #eleksyon2022 https://t.co/gxclpllw8a",en,"['Halalan2022', 'Eleksyon2022']",0,0,17,2
2022-05-24 11:42:42+00:00,"2022 ph elect - taguig citi (1/2) bbm swept everi brgi in taguig. map data doe not show bgc (psa 2016 map note it as part of makati) but accord to our help readers, voter are count under brgy. fort bonifacio. *repost - correct candid vote share #halalan2022 https://t.co/dkpx0ctgyw",en,['Halalan2022'],13,15,74,60
2022-05-24 11:33:43+00:00,"it’ @theweeksauceph’ steph ep bishie! 👌🏼🏀 as we tri to wiggl back to normalcy, we bring back: the #fireflames! 🔥 let’ talk #gilas, #elonmusk, #monkeypox, #amberturd, and of course, the ~aftermath~ of #halalan2022 . 🌷🌾 listen here, love you! 🤗💕😘 https://t.co/u5okj5w36",en,"['FireFlames', 'Gilas', 'ElonMusk', 'monkeypox', 'AmberTurd', 'Halalan2022']",0,0,4,0
2022-05-24 11:26:30+00:00,"it’ our steph ep bishies! 👌🏼 as we tri to wiggl back to normalcy, we bring back: the #fireflames! 🔥 let’ talk #monkeypox, #amberturd, and of course, the ~aftermath~ of #halalan2022. 🌷🌾 link in bio, love you! 😘 https://t.co/as85udx6uw",en,"['FireFlames', 'monkeypox', 'AmberTurd', 'Halalan2022']",0,0,2,0
2022-05-24 11:25:33+00:00,"the partial and offici talli of 2022 presidenti and vice presidenti elections, as of 7:24pm, 64 of 173 coc canvassed. #halalan2022 https://t.co/mudoxzwrgw",en,['Halalan2022'],0,0,0,0
2022-05-24 11:21:21+00:00,partial canvass result marcos' lead further expand to 5.3 million 64/173 canvass coc (36.99%) #halalan2022 https://t.co/sigwofjtsa,en,['Halalan2022'],1,3,11,0
2022-05-24 11:10:31+00:00,"paano nga ba mag move on? bianca look back on her #halalan2022 seri and tri to answer the question: how can filipino keep their love for the countri aliv after a divis election? new episod of #paanobato, now up: https://t.co/oxjxx5qsia https://t.co/toyzvsijkz",en,"['Halalan2022', 'PaanoBaTo']",0,0,1,0
2022-05-24 11:09:12+00:00,"the partial and offici talli of 2022 presidenti and vice presidenti elections, as of 7:08pm, 62 of 173 coc canvassed. #halalan2022 https://t.co/7jxvpfwxv1",en,['Halalan2022'],0,0,0,0
2022-05-24 11:04:55+00:00,i am sure that none of the filipino wa think of our country’ downfal while vote on #halalan2022. but i cannot be certain that all of us have the best interest of the philippin in mind when we voted.,en,['Halalan2022'],0,0,1,0
2022-05-24 11:03:34+00:00,"nation board of canvass 2022 partial talli for vice-presidenti candid as of 6:57pm, 34.68% #ituloyangpagbabago #halalan2022 #electionwatch2022 https://t.co/j51ytxuu9v",en,"['ItuloyAngPagbabago', 'Halalan2022', 'ElectionWatch2022']",2,15,45,0
2022-05-24 11:03:07+00:00,"nation board of canvass 2022 partial talli for presidenti candid as of 6:57pm, 34.68% #ituloyangpagbabago #halalan2022 #electionwatch2022 https://t.co/qyb1xaxscx",en,"['ItuloyAngPagbabago', 'Halalan2022', 'ElectionWatch2022']",9,48,277,3
2022-05-24 11:00:37+00:00,so set a remind and be the first to join us on may 26 at 7 pm! #namfrel #bantayngbayan #2022nle #eleksyon2022 #halalan2022 https://t.co/hl7bdevu9w,en,"['NAMFREL', 'BantayngBayan', '2022NLE', 'Eleksyon2022', 'Halalan2022']",0,6,5,0
2022-05-24 10:53:39+00:00,"the partial and offici talli of 2022 presidenti and vice presidenti election, as of 6:52pm, 58 out of 173 coc canvassed. #halalan2022 https://t.co/0hskwttllp",en,['Halalan2022'],0,0,0,0
2022-05-24 10:48:15+00:00,"just watch the news that is trend right, actual not even a news but a big joke! is thi the start of all the manipul and brainwash sa mga pinoy?! #propaganda #media #halalan2022 #neveragain",en,"['Propaganda', 'Media', 'Halalan2022', 'NeverAgain']",0,0,0,0
2022-05-24 10:47:13+00:00,"the partial and offici talli of 2022 presidenti and vice presidenti elections, as of 6:45pm, 56 out of 173 coc canvassed. #halalan2022 https://t.co/ww4lwvmhjl",en,['Halalan2022'],0,0,1,0
2022-05-24 10:36:06+00:00,"the partial and offici talli of 2022 presidenti and vice presidenti elections, as of 6:34pm, 54 out of 173 coc canvassed. #halalan2022 https://t.co/dagtd5u1mj",en,['Halalan2022'],0,0,0,0
2022-05-24 10:30:30+00:00,"honestly? i could have appreci #lenirobredo even more if she had conced the soonest and/or done it personally? and not through atty. macalintal, again, personally, it is self-righteous! #halalan2022 #bbmsarauniteam",en,"['LeniRobredo', 'Halalan2022', 'BBMSaraUNITEAM']",1,0,0,0
2022-05-24 10:17:52+00:00,"if mr. god actual make such choic as the peopl did with #halalan2022, mr. god shouldn't be decid thing",en,['Halalan2022'],0,0,1,0
2022-05-24 10:14:09+00:00,"have u listen to #paanobato #halalan2022? @iamsuperbianca releas the last ep for thi seri & it might be the closur we need "" doesn't end on may 2022. hindi to 1 time thing. it shouldn't end on elect day"" - @dingdongdant https://t.co/9c9rwra4kf",en,"['PaanoBaTo', 'Halalan2022']",0,0,0,0
2022-05-24 10:07:10+00:00,partial canvass result marcos' lead further expand to 3.6 million 48/173 canvass coc (27.75%) #halalan2022 https://t.co/kpdjcuyoeu,en,['Halalan2022'],0,1,3,0
2022-05-24 10:05:31+00:00,"from 45 out of 173 certif of canvass the partial and offici talli of the 2022 presidenti and vice presidenti elections, as of 6:04pm #halalan2022 https://t.co/6dsxw1xkaf",en,['Halalan2022'],1,0,1,0
2022-05-24 10:04:52+00:00,"in a few days, congress will proclaim the country’ president-elect. onc the new presid assum office, he ha the option to live in the palac or a privat residence. #halalan2022 https://t.co/qi9b9wxksl",en,['halalan2022'],0,1,4,0
2022-05-24 09:57:12+00:00,"from 45 out of 173 certif of canvass the partial and offici talli of the 2022 presidenti and vice presidenti elections, as of 5:55pm #halalan2022 https://t.co/ub68vkajww",en,['Halalan2022'],0,0,0,0
2022-05-24 09:56:54+00:00,"nation board of canvass 2022 partial talli for vice-presidenti candid as of 5:39 pm, at 24.28% #ituloyangpagbabago #halalan2022 #electionwatch2022 https://t.co/rqavnuheea",en,"['ItuloyAngPagbabago', 'Halalan2022', 'ElectionWatch2022']",2,19,87,1
2022-05-24 09:55:02+00:00,"nation board of canvass 2022 partial talli for presidenti candid as of 5:39 pm, at 24.28% #ituloyangpagbabago #halalan2022 #electionwatch2022 https://t.co/mav0f0mq11",en,"['ItuloyAngPagbabago', 'Halalan2022', 'ElectionWatch2022']",3,27,122,1
2022-05-24 09:23:18+00:00,from 38 out of 173 certif of canvass. the partial and offici talli of 2022 nation and local elect as of 5:22pm #halalan2022 https://t.co/vbsn05l5m,en,['Halalan2022'],0,0,1,0
2022-05-24 09:01:01+00:00,partial canvass result marcos' lead further expand to 2.2 million 32/173 canvass coc (18.5%) #halalan2022 https://t.co/fvgrrs9dou,en,['Halalan2022'],0,1,4,1
2022-05-24 08:53:36+00:00,from 31 out of 173 certif of canvass. the partial and offici talli of 2022 nation and local elect as of 4:50pm #halalan2022 https://t.co/qhf3guezmv,en,['Halalan2022'],0,0,0,0
2022-05-24 08:30:56+00:00,from 27 out of 173 certif of canvass. the partial and offici talli of 2022 nation and local elect as of 4:20pm #halalan2022 https://t.co/xdpe3imsij,en,['Halalan2022'],0,0,0,0
2022-05-24 08:21:01+00:00,from 24 out of 173 certif of canvass. the partial and offici talli of 2022 nation and local elect as of 4:20pm #halalan2022 https://t.co/shgl6lnsto,en,['Halalan2022'],0,0,1,0
2022-05-24 08:07:05+00:00,agham youth denounc thi attack toward an initi that seek to uphold the democrat standard and integr of our elections. kontra daya and it volunt have noth to gain by fabric falsehoods. #halalan2022 #kontradaya #voteph #votesafepilipina #bantayboto https://t.co/hpgvzp8yv0,en,"['Halalan2022', 'KontraDaya', 'VotePH', 'VoteSAFEPilipinas', 'BantayBoto']",1,51,95,0
2022-05-24 07:36:08+00:00,watch: legal counsel of manila mayor isko moreno domagoso also say they have no object to the inclus of all coc in the canvass for president. #halalan2022 (📹: hrep) | via @robertmanodzmm https://t.co/thrysl8aki,en,['Halalan2022'],0,3,9,3
2022-05-24 07:33:08+00:00,"watch: the camp of presidenti frontrunn ferdinand marco jr. thank vice presid leni robredo for ""expressli recognizing"" the result of recent conclud #halalan2022. (📹: hrep) | via @robertmanodzmm https://t.co/pczzhqsjoq",en,['Halalan2022'],1,10,47,13
2022-05-24 07:11:07+00:00,from 7 out of 173 certif of canvass. the partial and offici talli of 2022 nation and local elect as of 3:09pm #halalan2022 https://t.co/gtflej57zb,en,['Halalan2022'],0,0,1,0
2022-05-24 07:00:37+00:00,@cnnphilippin is thi affili with @abscbnnews' #halalan2022? that' their elect coverag brand though.,en,['halalan2022'],0,0,0,0
2022-05-24 06:59:44+00:00,from 3 out of 173 certif of canvass. the partial and offici talli of 2022 nation and local elect as of 2:58pm #halalan2022 https://t.co/swalyv96fu,en,['Halalan2022'],0,0,0,0
2022-05-24 06:53:43+00:00,"namfrel volunt observ today' special elect in tubaran, lanao del sur. a failur of elect wa declar in 12 barangay in the town on may 9. #namfrel #bantayngbayan #2022nle #halalan2022 #eleksyon2022 https://t.co/imcdyed4wh",en,"['NAMFREL', 'BantayNgBayan', '2022NLE', 'Halalan2022', 'Eleksyon2022']",0,4,7,2
2022-05-24 06:46:56+00:00,from 1 out of 173 certif of canvass. the partial and offici talli of 2022 nation and local elect as of 1:41pm #halalan2022 https://t.co/zpdymopjnr,en,['Halalan2022'],0,0,1,0
2022-05-24 06:46:21+00:00,"breaking: vice presid leni robredo cite no object to all certif of canva for #halalan2022. robredo' elect lawyer atty. romulo macalint reiter her earlier pronounc ""to accept the decis of the majority."" | via @cnnphilippin https://t.co/pvejzbyml",en,['Halalan2022'],2,8,117,8
2022-05-24 06:35:00+00:00,"congress begin canvass vote for president, vp #halalan2022 https://t.co/5k6iiwe8kn",en,['Halalan2022'],0,3,8,1
2022-05-24 06:24:54+00:00,watch: the canvass of vote for the presid and vice presid is now take place in the hous of representatives. #halalan2022 watch more: https://t.co/hepajfbbi,en,['Halalan2022'],0,0,1,0
2022-05-24 04:10:21+00:00,pleas vote for good partylists. please. #halalan2022,en,['Halalan2022'],0,0,0,0
2022-05-24 04:02:27+00:00,i love the elect #halalan2022,en,['Halalan2022'],0,0,0,0
2022-05-24 03:19:36+00:00,happen now: the canvass of vote for presid and vice presid for #halalan2022 is underway via https://t.co/6bo4gttpaj. https://t.co/bavy2wq9xo,en,['Halalan2022'],1,0,3,1
2022-05-24 03:01:00+00:00,"""the #elect result for the congression and local govern posit across the countri show a similar pattern: winner were mostli those who come from wealthi and influenti families."" #philippin #halalan2022 #eleksyon2022 https://t.co/pwcpyszxxi",en,"['election', 'Philippines', 'Halalan2022', 'Eleksyon2022']",0,1,1,0
2022-05-24 02:38:59+00:00,thi is it. umpisa na ng offici count for the presidenti and vice presidenti ballots! #halalan2022,en,['Halalan2022'],0,0,0,1
2022-05-24 02:15:11+00:00,look: lawmak assembl for the joint session of congress sit as the nation board of canvass for presid and vice-president. there is an alphabet leaderboard for the score of the candidates. | via @rg_cruz12479 #halalan2022 https://t.co/93negszryh,en,['Halalan2022'],2,3,15,1
2022-05-24 02:13:33+00:00,"look: lawmak assembl for the joint session of congress sit as the nation board of canvass for presid and vice-president. there is an alphabet leaderboard for the score of the candidates. | via rg cruz, abs-cbn new #halalan2022 https://t.co/fqm2bndfqv",en,['Halalan2022'],2,5,35,2
2022-05-24 02:07:56+00:00,"sign nung hindi pa naka-mov on from #halalan2022 - panay pa rin share ng disinform and misinform through fake news, lies, memes. the demolit job ha just start pa lang pala.",en,['Halalan2022'],1,0,2,0
2022-05-24 01:30:09+00:00,"today, congress conven as the nation board of canvass (nboc). here' what that means. see a more detail breakdown of the elect result as transmit by the vote count machines: https://t.co/e1s9hhpeil #namfrel #bantayngbayan #2022nle #halalan2022 #eleksyon2022 https://t.co/jez72fegv",en,"['NAMFREL', 'BantayNgBayan', '2022NLE', 'Halalan2022', 'Eleksyon2022']",0,7,2,0
2022-05-24 01:20:08+00:00,come soon: antman vs shehulk...or can'tman vs sherek. the spoil of offic will usher in the excit part. #halalan2022 #eleksyon2022,en,"['Halalan2022', 'Eleksyon2022']",0,0,0,0
2022-05-23 16:17:20+00:00,"i'm from the philippines. i vote for the ladi who ha never been convicted, never involv in graft, never lie about her education. but my rosari pray countrymen want a liar, thief and a sloth. #halalan2022",en,['Halalan2022'],0,0,0,0
2022-05-23 13:19:31+00:00,"you have stolen the presidency, not once, but twice."" (susan roces, 2005). #halalan2022 #susanroc https://t.co/7uqoh2gz",en,"['Halalan2022', 'SusanRoces']",1,1,6,2
2022-05-23 12:39:51+00:00,the commiss on elect (@comelec) on monday said result of the 2022 elect that underw manual audit had a 99.93 percent accuraci rate. #halalan2022 #pressoneph https://t.co/0wyajehnhr,en,"['Halalan2022', 'PressOnePH']",0,0,0,0
2022-05-23 12:33:18+00:00,the offici count of vote will be held tomorrow. #halalan2022,en,['Halalan2022'],0,0,0,0
2022-05-23 12:31:53+00:00,"if inde ph will have bibi m as pres, sere as vp and rove patilla as top elect senator. #halalan2022 https://t.co/iilmvabpbh",en,['Halalan2022'],0,0,0,0
2022-05-23 12:00:41+00:00,"icymi: incom presid @bongbongmarco receiv envoy from us, japan, s. korea, and india. read more: https://t.co/4tnkmworr9 #partidofederalngpilipina #halalan2022 https://t.co/zzxab4hb3i",en,"['PartidoFederalngPilipinas', 'Halalan2022']",0,8,24,0
2022-05-23 12:00:08+00:00,"if we want a better society, let us use our power and stand for what is right! 🗳 #letsbotogetherhalalan2022 #letsbotogeth #parasabayan #halalan2022",en,"['LetsBOTOgetherHalalan2022', 'LetsBOTOgether', 'ParaSaBayan', 'Halalan2022']",0,0,0,0
2022-05-23 11:42:54+00:00,(bonus) leni also narrowli lost in brgy. poblacion contain rockwel center and centuri citi (bbm 46.11% - leni 44.00%) #halalan2022 #eleksyon2022 https://t.co/uscjpneqn5,en,"['Halalan2022', 'Eleksyon2022']",2,2,24,1
2022-05-23 11:33:15+00:00,"(3/3) move northwest from the makati cbd, leni lose her advantag as marco win most of the northwestern brgys, albeit by smaller margin (<20%), except brgy. singakama with a 30% win margin for marcos. #halalan2022 #eleksyon2022 https://t.co/mfvoe9zs1u",en,"['Halalan2022', 'Eleksyon2022']",1,2,17,0
2022-05-23 11:31:20+00:00,"(2/3) interestingly, leni had her worst perform in the eastern makati brgi compris bgc (post proper south/north, lose by over 50%). note: bgc is under makati citi as per comelec and psa classifications. #halalan2022 #eleksyon2022 https://t.co/6xml6a01qm",en,"['Halalan2022', 'Eleksyon2022']",3,5,30,13
2022-05-23 11:29:53+00:00,"2022 ph elect - makati (1/3) bbm carri makati by 20%, domin the eastern brgys: cembo, rembo, pembo, post proper. leni did best in the makati cbd, and in the gate villag of makati (bel-air, urdaneta, san lorenzo, dasmarinas, magallanes, forb park). #halalan2022 https://t.co/htxtcc4f4r",en,['Halalan2022'],12,121,481,95
2022-05-23 10:54:35+00:00,"with the shit that' happen in the ph post-#halalan2022, i can say that the new gvt is now full of shit like #abscbnfranshis killer oh god it make me fukin sick-",en,"['halalan2022', 'abscbnfranshise']",0,0,0,0
2022-05-23 09:53:58+00:00,the congress is set to conven on may 24 to canvass the vote cast for presid and vice presid in the last may 9 elect and later proclaim the winners. the president-elect will then have 4 team to help him with hi transit into presidency. #halalan2022 https://t.co/zsmwzszabg,en,['Halalan2022'],0,1,2,0
2022-05-23 09:00:01+00:00,"togeth with @asianliberals, we launch #juanvote: get out & vote to educ and mobil voters, especi the youth voters, in the may 2022 nation and local elect in the philippines. here is a compilation: https://t.co/0sq2toexhx #halalan2022 https://t.co/lcyiwcjgad",en,"['JuanVote', 'Halalan2022']",0,0,0,0
2022-05-23 08:21:56+00:00,the rmat shall categor each ballot into: (a) ambigu shades; (b) over-votes; (c) under-votes; and (d) full & adequ shades. #votesafepilipina #bumotoka #halalan2022 #nle2022 #satinangeleksyon,en,"['VoteSAFEPilipinas', 'BumotoKa', 'Halalan2022', 'NLE2022', 'SATINangEleksyon']",0,0,0,0
2022-05-23 07:41:21+00:00,"commiss on elections, sit en banc as nation board of canvass will reconven at 3pm on may 25 to continu canvass of vote for party-list group | via @willardcheng #halalan2022",en,['Halalan2022'],0,2,1,0
2022-05-23 07:19:59+00:00,watch: presumpt presid bongbong marco jr. address the nation in press conference. #halalan2022 watch more here: https://t.co/eklzqblfmi https://t.co/pr63zrpxt8,en,['Halalan2022'],0,0,0,0
2022-05-23 06:05:38+00:00,take time to read #halalan2022,en,['halalan2022'],0,0,0,0
2022-05-23 05:45:23+00:00,"it is one of the reason of the major of the peopl in vote for the incom govern in #halalan2022 held last may 9, among other things, and i hope that the incom govern would initi such chang in polit and",en,['Halalan2022'],1,0,1,0
2022-05-23 05:40:00+00:00,"it is one of the reason of the major of the peopl in vote for the incom govern in #halalan2022 held last may 9, among other things, and i hope that the incom govern would initi such",en,['Halalan2022'],1,0,0,0
2022-05-23 05:31:00+00:00,"it is one of the reason of the major of the peopl in vote for the incom govern in #halalan2022 held last may 9, among other things, and i hope that the incom govern would initi such chang in polit and socio-econom dimens of the countri",en,['Halalan2022'],1,0,0,0
2022-05-23 05:24:25+00:00,"5halalan 2022 jordan, guimara elect result | abs-cbn news: partial, unoffici result of the 2022 elections. https://t.co/wt0qcgeetx #halalan2022 via @abscbnnew",en,['Halalan2022'],0,0,0,0
2022-05-23 05:00:00+00:00,@kontradaya assert that #halalan2022 “were plagu with incid of fraud and disinformation.” https://t.co/8mclnqwdxp,en,['Halalan2022'],0,0,0,0
2022-05-23 04:31:00+00:00,"""the commiss on elect (comelec) is prepar for the conduct of special #elect in 12 barangay in lanao del sur set on may 24, accord to poll commission georg erwin m. garcia."" #philippin #halalan2022 #eleksyon2022 https://t.co/hizfhznbc2",en,"['elections', 'Philippines', 'Halalan2022', 'Eleksyon2022']",0,0,0,0
2022-05-23 04:17:37+00:00,"polit campaign are use sophist and organis method to mislead the public, get them to buy into messag craft by advertis experts, influenc and trolls. #halalan2022 #disinform https://t.co/qfa1bm9q4i",en,"['halalan2022', 'disinformation']",0,0,1,0
2022-05-23 02:55:50+00:00,"cast in #halalan2022, and approv on the part of the senate, the rule of the both hous establish guidelin in relat to canvassing. https://t.co/idkkdlbadw",en,['Halalan2022'],0,0,0,0
2022-05-23 02:37:19+00:00,dilg slam kontra daya for spread fake news and disinform to undermin the will of the peopl https://t.co/znvvntt7fo #dilgnatin #votesafepilipina #halalan2022 #nle2022 https://t.co/7t7g5tjlk1,en,"['DILGNatin', 'VoteSAFEPilipinas', 'Halalan2022', 'NLE2022']",36,117,338,172
2022-05-23 02:14:15+00:00,"@philippinestar what went wrong with the nation and local elect in the philippines? of course, there are irregular nationwid asid from thi case @unmigr @un_hrc @nikkeiasia #halalan2022",en,['Halalan2022'],0,0,0,0
2022-05-23 01:39:21+00:00,no words. #halalan2022 #election2022ph https://t.co/jgrnm9vav9,en,"['Halalan2022', 'Election2022PH']",1,0,6,0
2022-05-23 01:34:20+00:00,forget hi red-tag without basi of the support of defeat presidenti candid outgo vice-presid leni robredo in hi own provinc of cavit where she campaign there in the last campaign for #halalan2022? which i believ that certain act of hi,en,['Halalan2022'],1,0,1,0
2022-05-23 00:59:29+00:00,@bongbongmarco @_katrinadomingo remulla say special elect might be held for cavite’ 7th district onc he leav congression post to becom justic secretary. remulla ran unoppos as 7th district repres of cavit in #halalan2022. | @_katrinadomingo,en,['Halalan2022'],1,0,2,1
2022-05-23 00:49:17+00:00,@bongbongmarco @_katrinadomingo remulla say special elect might be held for cavite’ 7th district onc he leav congression post to becom justic secretary. remulla ran unoppos as 7th district repres of cavit in #halalan2022. | @_katrinadomingo,en,['Halalan2022'],2,0,10,1
2022-05-23 00:47:41+00:00,remulla say special elect might be held for cavite’ 7th district onc he leav congression post to becom justic secretary. remulla ran unoppos as 7th district repres of cavit in #halalan2022,en,['Halalan2022'],1,0,0,0
2022-05-22 18:06:10+00:00,"in brgy. san nicolas, marco jr. onli won by 6 vote (!!!), get 785 vote to leni' 779 votes. #halalan2022 #eleksyon2022",en,"['Halalan2022', 'Eleksyon2022']",1,2,23,0
2022-05-22 15:28:18+00:00,@miamagdalena what repli do u want? did he ask hi uncl what thing did he do dure that time..🤔 #kakampink #pinknew #moveon #halalan2022,en,"['Kakampink', 'pinknews', 'MoveOn', 'Halalan2022']",0,0,0,0
2022-05-22 13:36:07+00:00,"duterte, bbm, comelec, no debates, imee, uy, smartmatic. connect the dots.🇵🇭✊🏼😡 #phvote 2022 is #lutongmakaw #halalan2022 almost a perfect crime against filipinos!!!",en,"['PHVote', 'LutongMakaw', 'Halalan2022']",0,2,13,0
2022-05-22 12:45:49+00:00,re-upload of the map with better colors. origin wa weirdli render as too wash out. #halalan2022 #eleksyon2022 https://t.co/oeuxddpa4n,en,"['Halalan2022', 'Eleksyon2022']",3,9,51,8
2022-05-22 11:48:17+00:00,"curiously, among brgi east of c5, leni narrowli won the brgys. of sumilang (<1%) and san jose (<5%), she also nearli won in brgy. san nicola (<1% bbm win). #halalan2022 https://t.co/3bnz3ktx02",en,['Halalan2022'],1,3,22,0
2022-05-22 11:45:25+00:00,"2022 ph elect - pasig citi marco won pasig citi by about 17%. leni won big in the brgi in and around the ortiga cbd, contain the subdivis of vall verd and green meadows, and the kapitolyo area. she lost to bbm in most of the area east of c5. #halalan2022 https://t.co/8pt6mpidkw",en,['Halalan2022'],17,91,317,93
2022-05-22 10:57:28+00:00,…the physic count of the ballot (point of comparison: elect return and voter-verifi paper audit trails). an inventori checklist is provid for thi step to ensur proper and complet documentation. #votesafepilipina #bumotoka #halalan2022 #nle2022 #satinangeleksyon,en,"['VoteSAFEPilipinas', 'BumotoKa', 'Halalan2022', 'NLE2022', 'SATINangEleksyon']",0,0,0,0
2022-05-22 10:43:40+00:00,"nag-mamaang maangan pa kayong walang alam? halatang-halata kayo @comelec there is a clear conflict of interest when you approv the contract with f2 logistics, and you'r surprised? pleas 😒 #eleksyon2022 #halalan2022",en,"['Eleksyon2022', 'Halalan2022']",0,0,2,0
2022-05-22 10:17:48+00:00,"the presenc of #electionaftermath wa felt on thi nu pep squad danc segment! that wa #lenikiko2022 color, right? 💗💚 is it wa intend for the recent conclud #halalan2022 thank for the tribut nu! #nur3wind #uaapcdc2022 #uaapcdcseason84 https://t.co/a0epcwewcn",en,"['ElectionAftermath', 'LeniKiko2022', 'Halalan2022', 'NUr3wind', 'UAAPCDC2022', 'UAAPCDCSeason84']",0,10,38,2
2022-05-22 09:59:01+00:00,that “reg-tagging” of leni-kiko & rest of kakampink without ani solid proof & other camp use fake news for reason is realli veri dangerous.... #notoredtag #halalan2022,en,"['NOtoRedTagging', 'Halalan2022']",0,0,2,0
2022-05-22 07:53:16+00:00,"i don't believ that the suprem court can issu a tro or temporari restrain order to the both hous of congress to prevent them from canvass the vote for both the presid and the vice-presid regard the recent conclud #halalan2022, thi come tuesday, may 24,",en,['Halalan2022'],1,0,1,0
2022-05-22 05:42:38+00:00,grindelwald wa pardon for hi crime and wa elect as the suprem mugwump. #halalan2022,en,['Halalan2022'],0,0,1,0
2022-05-22 04:39:26+00:00,bullish view for next week keep on radar #halalan2022 #bdl #jklakshmi #gujgasltd #policybazr,en,"['Halalan2022', 'BDL', 'JKLAKSHMI', 'GUJGASLTD', 'POLICYBAZR']",0,0,0,0
2022-05-22 04:34:32+00:00,"ilocos-01 hous elect incumb rep. farina wa defeat by mr. m@rcos. iloco norte-01 is a bailwick of the m@rcoses, howev the farina clan held thi district until thi election. 🟥m@rco 108,423 (56.6%) 🟦farina 83,034 (43.4%) #halalan2022 #eleksyon2022 https://t.co/fotc5e48ji",en,"['Halalan2022', 'Eleksyon2022']",1,0,4,0
2022-05-22 04:10:12+00:00,atty. victor d. rodriguez will serv as incom presid @bongbongmarcos' execut secretary. read more: https://t.co/oyvipklmmr #partidofederalngpilipina #halalan2022 https://t.co/oikwlsqwlv,en,"['PartidoFederalngPilipinas', 'Halalan2022']",4,53,282,8
2022-05-22 04:09:28+00:00,poem post-elect #elect #elections2022 #halalan2022 #philippin #pilipina https://t.co/zpt5zo2rhz,en,"['elections', 'Elections2022', 'Halalan2022', 'Philippines', 'Pilipinas']",0,0,1,0
2022-05-22 04:08:31+00:00,"leadership present post-elect ""valu for a new philippines"" https://t.co/f57iqw85bz #elect #elections2022 #philippin #pilipina #halalan2022",en,"['elections', 'Elections2022', 'Philippines', 'Pilipinas', 'Halalan2022']",0,0,1,0
2022-05-22 03:55:30+00:00,"dear @comelec, i’m sure you’r be bombard now and it’ fall on deaf ear but i think it’ high time that you do your job! or mayb you’r the one that need to be investigated? #halalan2022 #philippineelection2022 #comelecpanagutin",en,"['halalan2022', 'PhilippineElection2022', 'comelecpanagutin']",1,0,3,0
2022-05-22 03:17:47+00:00,@johnoydanao naiintindihan ka namin...btw... 𝗙𝗜𝗩𝗘 𝗦𝗧𝗔𝗚𝗘𝗦 𝗢𝗙 𝗚𝗥𝗜𝗘𝗙 1. denial 1.1 cope mechan 2. anger 3. bargain 4. depress 5. accept #leniliwanagsadilim #halalan2022 #halalanresults2022 #eleksyon2022 #lenikiko2022 #rosassadilim #lenirobredoforpresid,en,"['LeniLiwanagSaDilim', 'Halalan2022', 'HalalanResults2022', 'Eleksyon2022', 'LeniKiko2022', 'RosasSaDilim', 'LeniRobredoForPresident']",0,0,0,0
2022-05-22 00:45:16+00:00,"@bonggebrown to be honest, a fmjr or sora presid is not someth i expect in #halalan2022 but i alreadi gave up, the one who is drive the wheel is in favor of these two polit clan and more...",en,['Halalan2022'],0,0,0,0
